,time1,Spread,Mid-price,volume_buy1,price_buy1,price_sell1,volume_sell1,time2,volume_buy2,price_buy2,price_sell2,volume_sell2,time3,volume_buy3,price_buy3,price_sell3,volume_sell3,time4,volume_buy4,price_buy4,price_sell4,volume_sell4,time5,volume_buy5,price_buy5,price_sell5,volume_sell5
0,1397/7/25 6:01:25,2981,67049,1000,65559,68540,875,6:01:25,20,63340,69400,100,6:01:25,494,63340,69500,5000,6:01:25,159,62300,69969,1000,6:01:25,20,61000,69992,50
1,1397/7/25 8:30:44,40,68520,400,68500,68540,875,8:30:44,1000,65559,69400,100,8:30:44,20,65559,69500,5000,8:30:44,494,62301,69969,1000,8:30:44,159,62300,69992,50
2,1397/7/25 8:30:44,40,68520,400,68500,68540,875,8:30:44,1000,65559,69400,100,8:30:49,31,65559,69500,5000,8:30:49,20,63340,69969,1000,8:30:49,494,62301,69992,50
3,1397/7/25 8:30:44,40,68520,400,68500,68540,875,8:30:58,1454,65559,69400,100,8:30:49,31,65559,69500,5000,8:30:49,20,63340,69969,1000,8:30:49,494,62301,69992,50
4,1397/7/25 8:31:26,0,68500,400,68500,68500,400,8:31:26,1454,65559,68540,875,8:31:26,31,65559,69400,100,8:31:26,20,63340,69500,5000,8:31:26,494,62301,69969,1000
5,1397/7/25 8:31:26,0,68500,400,68500,68500,400,8:31:26,1454,65559,68540,875,8:31:26,31,65559,69400,100,8:31:26,20,63340,69500,5000,8:32:02,494,62301,69900,15
6,1397/7/25 8:32:04,2641,66879,1454,65559,68200,400,8:32:04,31,65092,68540,875,8:32:04,20,65092,69400,100,8:32:04,494,62301,69500,5000,8:32:04,159,62300,69900,15
7,1397/7/25 8:32:04,2641,66879,1454,65559,68200,400,8:32:04,31,65092,68540,875,8:32:04,20,65092,69400,100,8:32:12,494,62301,69900,15,8:32:12,159,62300,69969,1000
8,1397/7/25 8:32:04,2641,66879,1454,65559,68200,400,8:32:04,31,65092,68540,875,8:32:13,20,65092,68900,1000,8:32:13,494,62301,69400,100,8:32:13,159,62300,69900,15
9,1397/7/25 8:32:04,2641,66879,1454,65559,68200,400,8:32:04,31,65092,68540,875,8:32:34,25,65092,68900,1000,8:32:34,20,63340,69400,100,8:32:34,494,62301,69900,15
10,1397/7/25 8:32:04,2641,66879,1454,65559,68200,400,8:32:04,31,65092,68540,875,8:32:40,25,65092,68800,1000,8:32:40,20,63340,68900,1000,8:32:40,494,62301,69400,100
