,time1,Spread,Mid-price,volume_buy1,price_buy1,price_sell1,volume_sell1,time2,volume_buy2,price_buy2,price_sell2,volume_sell2,time3,volume_buy3,price_buy3,price_sell3,volume_sell3,time4,volume_buy4,price_buy4,price_sell4,volume_sell4,time5,volume_buy5,price_buy5,price_sell5,volume_sell5
27,1397/7/17 8:32:31,0,62205,263680,62205,62205,500,8:32:10,950,60205,62641,750,8:31:13,60,60205,63093,30,8:31:13,662,60000,63500,30,8:31:13,1000,59250,63555,5720
28,1397/7/17 8:32:32,0,62205,263980,62205,62205,500,8:32:10,950,60205,62641,750,8:31:13,60,60205,63093,30,8:31:13,662,60000,63500,30,8:31:13,1000,59250,63555,5720
29,1397/7/17 8:32:34,0,62205,264780,62205,62205,500,8:32:10,950,60205,62641,750,8:31:13,60,60205,63093,30,8:31:13,662,60000,63500,30,8:31:13,1000,59250,63555,5720
30,1397/7/17 8:32:35,0,62205,264760,62205,62205,500,8:32:10,950,60205,62641,750,8:31:13,60,60205,63093,30,8:31:13,662,60000,63500,30,8:31:13,1000,59250,63555,5720
31,1397/7/17 8:32:38,0,62205,264260,62205,62205,500,8:32:10,950,60205,62641,750,8:31:13,60,60205,63093,30,8:31:13,662,60000,63500,30,8:31:13,1000,59250,63555,5720
32,1397/7/17 8:32:38,0,62205,264260,62205,62205,500,8:32:10,950,60205,62641,750,8:31:13,60,60205,63093,30,8:32:46,1492,60000,63500,30,8:31:13,1000,59250,63555,5720
33,1397/7/17 8:32:51,0,62205,269660,62205,62205,500,8:32:10,950,60205,62641,750,8:31:13,60,60205,63093,30,8:32:46,1492,60000,63500,30,8:31:13,1000,59250,63555,5720
34,1397/7/17 8:32:54,0,62205,270260,62205,62205,500,8:32:54,350,60205,62641,750,8:31:13,60,60205,63093,30,8:32:46,1492,60000,63500,30,8:31:13,1000,59250,63555,5720
35,1397/7/17 8:32:59,0,62205,270278,62205,62205,500,8:32:54,350,60205,62641,750,8:31:13,60,60205,63093,30,8:32:46,1492,60000,63500,30,8:31:13,1000,59250,63555,5720
36,1397/7/17 8:33:03,0,62205,267278,62205,62205,500,8:32:54,350,60205,62641,750,8:31:13,60,60205,63093,30,8:32:46,1492,60000,63500,30,8:31:13,1000,59250,63555,5720
37,1397/7/17 8:33:05,0,62205,267278,62205,62205,692,8:32:54,350,60205,62641,750,8:31:13,60,60205,63093,30,8:32:46,1492,60000,63500,30,8:31:13,1000,59250,63555,5720
38,1397/7/17 8:33:09,0,62205,267328,62205,62205,692,8:32:54,350,60205,62641,750,8:31:13,60,60205,63093,30,8:32:46,1492,60000,63500,30,8:31:13,1000,59250,63555,5720
39,1397/7/17 8:33:14,0,62205,267472,62205,62205,692,8:32:54,350,60205,62641,750,8:31:13,60,60205,63093,30,8:32:46,1492,60000,63500,30,8:31:13,1000,59250,63555,5720
40,1397/7/17 8:33:18,0,62205,267572,62205,62205,692,8:32:54,350,60205,62641,750,8:31:13,60,60205,63093,30,8:32:46,1492,60000,63500,30,8:31:13,1000,59250,63555,5720
41,1397/7/17 8:33:18,0,62205,267572,62205,62205,692,8:33:33,329,60619,62641,750,8:33:33,350,60619,63093,30,8:33:33,60,60190,63500,30,8:33:33,1492,60000,63555,5720
42,1397/7/17 8:33:34,0,62205,267622,62205,62205,692,8:33:33,329,60619,62641,750,8:33:33,350,60619,63093,30,8:33:33,60,60190,63500,30,8:33:33,1492,60000,63555,5720
43,1397/7/17 8:33:40,0,62205,267872,62205,62205,692,8:33:33,329,60619,62641,750,8:33:33,350,60619,63093,30,8:33:33,60,60190,63500,30,8:33:33,1492,60000,63555,5720
44,1397/7/17 8:33:45,0,62205,217872,62205,62205,692,8:33:33,329,60619,62641,750,8:33:33,350,60619,63093,30,8:33:33,60,60190,63500,30,8:33:33,1492,60000,63555,5720
45,1397/7/17 8:33:48,0,62205,217872,62205,62205,942,8:33:33,329,60619,62641,750,8:33:33,350,60619,63093,30,8:33:33,60,60190,63500,30,8:33:33,1492,60000,63555,5720
46,1397/7/17 8:33:49,0,62205,218872,62205,62205,942,8:33:33,329,60619,62641,750,8:33:33,350,60619,63093,30,8:33:33,60,60190,63500,30,8:33:33,1492,60000,63555,5720
47,1397/7/17 8:33:53,0,62205,218889,62205,62205,942,8:33:33,329,60619,62641,750,8:33:33,350,60619,63093,30,8:33:33,60,60190,63500,30,8:33:33,1492,60000,63555,5720
48,1397/7/17 8:33:56,0,62205,220007,62205,62205,942,8:33:33,329,60619,62641,750,8:33:33,350,60619,63093,30,8:33:33,60,60190,63500,30,8:33:33,1492,60000,63555,5720
49,1397/7/17 8:34:12,0,62205,220087,62205,62205,942,8:33:33,329,60619,62641,750,8:33:33,350,60619,63093,30,8:33:33,60,60190,63500,30,8:33:33,1492,60000,63555,5720
50,1397/7/17 8:34:23,0,62205,218487,62205,62205,942,8:33:33,329,60619,62641,750,8:33:33,350,60619,63093,30,8:33:33,60,60190,63500,30,8:33:33,1492,60000,63555,5720
51,1397/7/17 8:34:33,0,62205,222567,62205,62205,942,8:33:33,329,60619,62641,750,8:33:33,350,60619,63093,30,8:33:33,60,60190,63500,30,8:33:33,1492,60000,63555,5720
52,1397/7/17 8:34:33,0,62205,222567,62205,62205,942,8:33:33,329,60619,62641,750,8:34:35,1350,60619,63093,30,8:33:33,60,60190,63500,30,8:33:33,1492,60000,63555,5720
53,1397/7/17 8:34:33,0,62205,222567,62205,62205,942,8:33:33,329,60619,62641,750,8:34:35,1350,60619,63093,30,8:33:33,60,60190,63500,30,8:34:55,31492,60000,63555,5720
54,1397/7/17 8:35:01,0,62205,221867,62205,62205,942,8:33:33,329,60619,62641,750,8:34:35,1350,60619,63093,30,8:33:33,60,60190,63500,30,8:34:55,31492,60000,63555,5720
55,1397/7/17 8:35:06,0,62205,221867,62205,62205,946,8:33:33,329,60619,62641,750,8:34:35,1350,60619,63093,30,8:33:33,60,60190,63500,30,8:34:55,31492,60000,63555,5720
56,1397/7/17 8:35:19,0,62205,222067,62205,62205,946,8:33:33,329,60619,62641,750,8:34:35,1350,60619,63093,30,8:33:33,60,60190,63500,30,8:34:55,31492,60000,63555,5720
57,1397/7/17 8:35:24,0,62205,222167,62205,62205,946,8:33:33,329,60619,62641,750,8:34:35,1350,60619,63093,30,8:33:33,60,60190,63500,30,8:34:55,31492,60000,63555,5720
58,1397/7/17 8:35:26,0,62205,227415,62205,62205,946,8:33:33,329,60619,62641,750,8:34:35,1350,60619,63093,30,8:33:33,60,60190,63500,30,8:34:55,31492,60000,63555,5720
59,1397/7/17 8:35:26,0,62205,227415,62205,62205,946,8:35:37,359,60619,62641,750,8:34:35,1350,60619,63093,30,8:33:33,60,60190,63500,30,8:34:55,31492,60000,63555,5720
60,1397/7/17 8:35:54,0,62205,227415,62205,62205,1206,8:35:37,359,60619,62641,750,8:34:35,1350,60619,63093,30,8:33:33,60,60190,63500,30,8:34:55,31492,60000,63555,5720
61,1397/7/17 8:36:20,0,62205,227654,62205,62205,1206,8:35:37,359,60619,62641,750,8:34:35,1350,60619,63093,30,8:33:33,60,60190,63500,30,8:34:55,31492,60000,63555,5720
62,1397/7/17 8:36:23,0,62205,227854,62205,62205,1206,8:35:37,359,60619,62641,750,8:34:35,1350,60619,63093,30,8:33:33,60,60190,63500,30,8:34:55,31492,60000,63555,5720
63,1397/7/17 8:36:43,0,62205,228842,62205,62205,1206,8:35:37,359,60619,62641,750,8:34:35,1350,60619,63093,30,8:33:33,60,60190,63500,30,8:34:55,31492,60000,63555,5720
64,1397/7/17 8:36:47,0,62205,229481,62205,62205,1206,8:35:37,359,60619,62641,750,8:34:35,1350,60619,63093,30,8:33:33,60,60190,63500,30,8:34:55,31492,60000,63555,5720
65,1397/7/17 8:36:55,0,62205,228481,62205,62205,1206,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:36:55,1350,60205,63500,30,8:36:55,60,60190,63555,5720
66,1397/7/17 8:37:06,0,62205,228681,62205,62205,1206,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:36:55,1350,60205,63500,30,8:36:55,60,60190,63555,5720
67,1397/7/17 8:37:16,0,62205,228681,62205,62205,2207,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:36:55,1350,60205,63500,30,8:36:55,60,60190,63555,5720
68,1397/7/17 8:37:21,0,62205,228781,62205,62205,2207,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:36:55,1350,60205,63500,30,8:36:55,60,60190,63555,5720
69,1397/7/17 8:37:52,0,62205,228681,62205,62205,2207,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:36:55,1350,60205,63500,30,8:36:55,60,60190,63555,5720
70,1397/7/17 8:38:14,0,62205,228701,62205,62205,2207,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:36:55,1350,60205,63500,30,8:36:55,60,60190,63555,5720
71,1397/7/17 8:38:22,0,62205,228720,62205,62205,2207,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:36:55,1350,60205,63500,30,8:36:55,60,60190,63555,5720
72,1397/7/17 8:38:45,0,62205,228752,62205,62205,2207,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:36:55,1350,60205,63500,30,8:36:55,60,60190,63555,5720
73,1397/7/17 8:38:46,0,62205,228752,62205,62205,6838,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:36:55,1350,60205,63500,30,8:36:55,60,60190,63555,5720
74,1397/7/17 8:38:54,0,62205,229052,62205,62205,6838,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
75,1397/7/17 8:39:08,0,62205,230052,62205,62205,6838,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
76,1397/7/17 8:39:26,0,62205,221052,62205,62205,6838,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
77,1397/7/17 8:39:31,0,62205,221452,62205,62205,6838,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
78,1397/7/17 8:39:52,0,62205,221487,62205,62205,6838,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
79,1397/7/17 8:39:56,0,62205,221087,62205,62205,6838,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
80,1397/7/17 8:40:14,0,62205,221998,62205,62205,6838,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
81,1397/7/17 8:40:20,0,62205,222478,62205,62205,6838,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
82,1397/7/17 8:40:26,0,62205,222478,62205,62205,9326,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
83,1397/7/17 8:40:27,0,62205,222578,62205,62205,9326,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
84,1397/7/17 8:40:46,0,62205,222098,62205,62205,9326,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
85,1397/7/17 8:41:24,0,62205,222148,62205,62205,9326,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
86,1397/7/17 8:41:31,0,62205,182148,62205,62205,9326,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
87,1397/7/17 8:41:54,0,62205,182148,62205,62205,11326,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
88,1397/7/17 8:41:58,0,62205,180648,62205,62205,11326,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
89,1397/7/17 8:41:59,0,62205,181148,62205,62205,11326,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
90,1397/7/17 8:42:36,0,62205,181148,62205,62205,12150,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
91,1397/7/17 8:42:50,0,62205,181192,62205,62205,12150,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
92,1397/7/17 8:43:14,0,62205,175944,62205,62205,12150,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
93,1397/7/17 8:43:52,0,62205,176024,62205,62205,12150,8:36:55,1000,60620,62641,750,8:36:55,359,60620,63093,30,8:38:54,1050,60205,63500,30,8:36:55,60,60190,63555,5720
94,1397/7/17 8:43:52,0,62205,176024,62205,62205,12150,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:44:23,1050,60205,63555,5720
95,1397/7/17 8:44:26,0,62205,177304,62205,62205,12150,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:44:23,1050,60205,63555,5720
96,1397/7/17 8:45:11,0,62205,177304,62205,62205,14450,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:44:23,1050,60205,63555,5720
97,1397/7/17 8:45:27,0,62205,176804,62205,62205,14450,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:44:23,1050,60205,63555,5720
98,1397/7/17 8:45:31,0,62205,176006,62205,62205,14450,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:44:23,1050,60205,63555,5720
99,1397/7/17 8:45:37,0,62205,176276,62205,62205,14450,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:44:23,1050,60205,63555,5720
100,1397/7/17 8:45:37,0,62205,176276,62205,62205,14450,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
101,1397/7/17 8:45:45,0,62205,177276,62205,62205,14450,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
102,1397/7/17 8:45:53,0,62205,177307,62205,62205,14450,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
103,1397/7/17 8:45:59,0,62205,178425,62205,62205,14450,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
104,1397/7/17 8:46:02,0,62205,181743,62205,62205,14450,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
105,1397/7/17 8:46:17,0,62205,182382,62205,62205,14450,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
106,1397/7/17 8:46:21,0,62205,182382,62205,62205,24639,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
107,1397/7/17 8:46:27,0,62205,181882,62205,62205,24639,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
108,1397/7/17 8:46:30,0,62205,182882,62205,62205,24639,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
109,1397/7/17 8:46:36,0,62205,182882,62205,62205,25289,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
110,1397/7/17 8:46:40,0,62205,182899,62205,62205,25289,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
111,1397/7/17 8:47:10,0,62205,182918,62205,62205,25289,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
112,1397/7/17 8:47:24,0,62205,182918,62205,62205,75289,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
113,1397/7/17 8:47:36,0,62205,183237,62205,62205,75289,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
114,1397/7/17 8:47:55,0,62205,185237,62205,62205,75289,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
115,1397/7/17 8:47:57,0,62205,186035,62205,62205,75289,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
116,1397/7/17 8:48:05,0,62205,186035,62205,62205,75789,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
117,1397/7/17 8:48:07,0,62205,186035,62205,62205,77660,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
118,1397/7/17 8:48:13,0,62205,186035,62205,62205,79379,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:45:38,1850,60205,63555,5720
119,1397/7/17 8:48:13,0,62205,186035,62205,62205,79379,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:48:21,7850,60205,63555,5720
120,1397/7/17 8:48:35,0,62205,186035,62205,62205,89379,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:48:21,7850,60205,63555,5720
121,1397/7/17 8:48:37,0,62205,186035,62205,62205,93379,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:48:21,7850,60205,63555,5720
122,1397/7/17 8:48:47,0,62205,186535,62205,62205,93379,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:48:21,7850,60205,63555,5720
123,1397/7/17 8:48:47,0,62205,186535,62205,62205,93379,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:49:00,7850,60205,63555,4020
124,1397/7/17 8:48:47,0,62205,186535,62205,62205,93379,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:49:03,35850,60205,63555,4020
125,1397/7/17 8:49:11,0,62205,192535,62205,62205,93379,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:49:03,35850,60205,63555,4020
126,1397/7/17 8:49:27,0,62205,192535,62205,62205,96979,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:49:03,35850,60205,63555,4020
127,1397/7/17 8:49:28,0,62205,192554,62205,62205,96979,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:49:03,35850,60205,63555,4020
128,1397/7/17 8:49:39,0,62205,192554,62205,62205,97079,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:49:03,35850,60205,63555,4020
129,1397/7/17 8:49:40,0,62205,192554,62205,62205,98305,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:49:03,35850,60205,63555,4020
130,1397/7/17 8:49:42,0,62205,192585,62205,62205,98305,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:49:03,35850,60205,63555,4020
131,1397/7/17 8:49:54,0,62205,192585,62205,62205,118305,8:44:23,225,62000,62641,750,8:44:23,1000,62000,63093,30,8:44:23,359,60619,63500,30,8:49:03,35850,60205,63555,4020
132,1397/7/17 8:49:54,0,62205,192585,62205,62205,118305,8:50:14,800,62001,62641,750,8:50:14,225,62001,63093,30,8:50:14,1000,60620,63500,30,8:50:14,359,60619,63555,4020
133,1397/7/17 8:49:54,0,62205,192585,62205,62205,118305,8:50:14,800,62001,62641,750,8:50:14,225,62001,63093,30,8:50:18,2000,60620,63500,30,8:50:14,359,60619,63555,4020
134,1397/7/17 8:49:54,0,62205,192585,62205,62205,118305,8:50:21,820,62001,62641,750,8:50:14,225,62001,63093,30,8:50:18,2000,60620,63500,30,8:50:14,359,60619,63555,4020
135,1397/7/17 8:51:09,0,62205,192585,62205,62205,118493,8:50:21,820,62001,62641,750,8:50:14,225,62001,63093,30,8:50:18,2000,60620,63500,30,8:50:14,359,60619,63555,4020
136,1397/7/17 8:51:09,0,62205,192585,62205,62205,118493,8:50:21,820,62001,62641,750,8:50:14,225,62001,63093,30,8:51:11,3000,60621,63500,30,8:51:11,2000,60620,63555,4020
137,1397/7/17 8:51:15,0,62205,191674,62205,62205,118493,8:50:21,820,62001,62641,750,8:50:14,225,62001,63093,30,8:51:11,3000,60621,63500,30,8:51:11,2000,60620,63555,4020
138,1397/7/17 8:51:26,0,62205,191674,62205,62205,118716,8:50:21,820,62001,62641,750,8:50:14,225,62001,63093,30,8:51:11,3000,60621,63500,30,8:51:11,2000,60620,63555,4020
