,time1,Spread,Mid-price,volume_buy1,price_buy1,price_sell1,volume_sell1,time2,volume_buy2,price_buy2,price_sell2,volume_sell2,time3,volume_buy3,price_buy3,price_sell3,volume_sell3,time4,volume_buy4,price_buy4,price_sell4,volume_sell4,time5,volume_buy5,price_buy5,price_sell5,volume_sell5
0,1397/7/29 6:01:24,347,71673,690,71500,71847,800,6:01:24,2000,70415,71935,7760,6:01:24,500,70415,71938,100,6:01:24,2058,70380,71939,2100,6:01:24,20,70255,0,0
1,1397/7/29 8:30:10,0,71935,971,71935,71935,8560,8:30:10,690,71500,71938,100,8:30:10,2000,71500,71939,2100,8:30:10,500,70400,0,0,8:30:10,2058,70380,0,0
2,1397/7/29 8:30:10,0,71935,971,71935,71935,8560,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:30:26,2000,70415,0,0,8:30:26,500,70400,0,0
3,1397/7/29 8:30:34,0,71935,1636,71935,71935,8560,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:30:26,2000,70415,0,0,8:30:26,500,70400,0,0
4,1397/7/29 8:30:36,0,71935,1774,71935,71935,8560,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:30:26,2000,70415,0,0,8:30:26,500,70400,0,0
5,1397/7/29 8:30:44,0,71935,1774,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:30:26,2000,70415,0,0,8:30:26,500,70400,0,0
6,1397/7/29 8:30:47,0,71935,2173,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:30:26,2000,70415,0,0,8:30:26,500,70400,0,0
7,1397/7/29 8:31:19,0,71935,2911,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:30:26,2000,70415,0,0,8:30:26,500,70400,0,0
8,1397/7/29 8:31:28,0,71935,2976,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:30:26,2000,70415,0,0,8:30:26,500,70400,0,0
9,1397/7/29 8:31:28,0,71935,2976,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:30:26,2000,70415,0,0,8:31:38,100,70401,0,0
10,1397/7/29 8:31:44,0,71935,3176,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:30:26,2000,70415,0,0,8:31:38,100,70401,0,0
11,1397/7/29 8:31:44,0,71935,3176,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:31:45,2000,70415,74803,17700,8:31:38,100,70401,0,0
12,1397/7/29 8:31:55,0,71935,4176,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:31:45,2000,70415,74803,17700,8:31:38,100,70401,0,0
13,1397/7/29 8:31:55,0,71935,4176,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:32:00,100,70401,74803,17700
14,1397/7/29 8:31:55,0,71935,4176,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:32:05,100,70401,74803,18200
15,1397/7/29 8:32:08,0,71935,4216,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:32:05,100,70401,74803,18200
16,1397/7/29 8:32:11,0,71935,4946,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:32:05,100,70401,74803,18200
17,1397/7/29 8:32:11,0,71935,4946,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:32:12,100,70401,73500,1000
18,1397/7/29 8:32:22,0,71935,3946,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:32:12,100,70401,73500,1000
19,1397/7/29 8:32:30,0,71935,4446,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:32:12,100,70401,73500,1000
20,1397/7/29 8:32:43,0,71935,7209,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:32:12,100,70401,73500,1000
21,1397/7/29 8:32:52,0,71935,7359,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:32:12,100,70401,73500,1000
22,1397/7/29 8:32:55,0,71935,7430,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:32:12,100,70401,73500,1000
23,1397/7/29 8:33:00,0,71935,7974,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:32:12,100,70401,73500,1000
24,1397/7/29 8:33:13,0,71935,8274,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:32:12,100,70401,73500,1000
25,1397/7/29 8:33:13,0,71935,8274,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:33:33,100,70401,73500,1027
26,1397/7/29 8:33:13,0,71935,8274,71935,71935,9184,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:33:35,100,70401,73499,140
27,1397/7/29 8:34:13,0,71935,8274,71935,71935,8560,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:33:35,100,70401,73499,140
28,1397/7/29 8:34:21,0,71935,8274,71935,71935,8860,8:30:26,83,71847,71938,100,8:30:26,690,71847,71939,2100,8:32:00,2000,70415,72500,1000,8:33:35,100,70401,73499,140
